PATRON,NOTEID,TIMESTAMP,NOTETYPE,ALIAS
11982920000405,2744750,11/18/2022,2,OPD
11982920081120,2743974,11/18/2022,2,OPD
11982021331141,647898,11/26/2021,2,CNV
11982920050446,2744846,11/18/2022,2,OPD
11982920002289,2745709,11/18/2022,2,OPD
11982920075138,6402543,7/19/2024,2,OPD
11982920005633,2744197,11/18/2022,2,OPD
11982920075835,4735537,10/11/2023,2,OPD
11982021877440,672409,11/26/2021,2,CNV
11982010518187,655481,11/26/2021,2,CNV
11982020596256,664582,11/26/2021,2,CNV
11982920008723,6402268,7/19/2024,2,OPD
11982011111933,660935,11/26/2021,2,CNV
11982920004769,2745535,11/18/2022,2,OPD
11982920016294,2746091,11/18/2022,2,OPD
11982920025338,2745825,11/18/2022,2,OPD
11982010044242,660320,11/26/2021,2,CNV
11982021608894,660047,11/26/2021,2,CNV
11982020222978,667978,11/26/2021,2,CNV
11982920002230,2745035,11/18/2022,2,OPD
11982920074807,1159548,2/18/2022,2,OPD
11982920047800,6401637,7/19/2024,2,OPD
11982920003211,2745089,11/18/2022,2,OPD
11982920050062,3365496,3/8/2023,2,OPD
11982020387664,654298,11/26/2021,2,CNV
11982022150573,652422,11/26/2021,2,CNV
11982001615539,649862,11/26/2021,2,CNV
11982920008699,3240826,2/16/2023,2,OPD
11982920010092,6403228,7/19/2024,2,OPD
11982020209066,666194,11/26/2021,2,CNV
11982920003581,3367981,3/8/2023,2,OPD
11982920006676,4242991,7/26/2023,2,OPD
11982021463373,658307,11/26/2021,2,CNV
11982021443110,662853,11/26/2021,2,CNV
11982920008037,4242949,7/26/2023,2,OPD
11982010135321,661176,11/26/2021,2,CNV
11982008016350,648410,11/26/2021,2,CNV
11982920003071,2746765,11/18/2022,2,OPD
11982920004184,2746545,11/18/2022,2,OPD
11982002404875,652785,11/26/2021,2,CNV
11982920007336,4241258,7/26/2023,2,OPD
11982021493701,656620,11/26/2021,2,CNV
11982002349237,654996,11/26/2021,2,CNV
11982920010974,6400456,7/19/2024,2,OPD
11982910036671,6402416,7/19/2024,2,OPD
11982920012464,6401695,7/19/2024,2,OPD
11982920007174,4240430,7/26/2023,2,OPD
11982920052554,6403640,7/19/2024,2,OPD
11982021443490,655839,11/26/2021,2,CNV
11982910038266,2746209,11/18/2022,2,OPD
11982021863226,648622,11/26/2021,2,CNV
11982920068993,4736129,10/11/2023,2,OPD
11982011289697,648114,11/26/2021,2,CNV
11982010366173,648115,11/26/2021,2,CNV
11982010443600,657780,11/26/2021,2,CNV
11982022148791,662627,11/26/2021,2,CNV
11982011196272,659156,11/26/2021,2,CNV
11982920032179,4240666,7/26/2023,2,OPD
11982920076970,4735699,10/11/2023,2,OPD
11982920000835,2744779,11/18/2022,2,OPD
11982920069678,3365266,3/8/2023,2,OPD
11982920074999,1329899,3/25/2022,2,OPD
11982920003272,2745673,11/18/2022,2,OPD
11982920012027,6400531,7/19/2024,2,OPD
11982920015692,6401536,7/19/2024,2,OPD
11982920057858,3364397,3/8/2023,2,OPD
11982920057864,3364396,3/8/2023,2,OPD
11982021614991,649098,11/26/2021,2,CNV
11982920046546,4735916,10/11/2023,2,OPD
26098031404365,660695,11/26/2021,2,CNV
11982920030004,2746979,11/18/2022,2,OPD
11982002095582,651747,11/26/2021,2,CNV
11982920002527,2744638,11/18/2022,2,OPD
11982920003237,4243328,7/26/2023,2,OPD
11982920017920,3424151,3/17/2023,2,OPD
11982920006664,4242892,7/26/2023,2,OPD
11982011126741,651714,11/26/2021,2,CNV
11982920015348,6400779,7/19/2024,2,OPD
21267007573322,666427,11/26/2021,2,CNV
11982010081053,652905,11/26/2021,2,CNV
11982920029444,3240586,2/16/2023,2,OPD
11982920007280,4240083,7/26/2023,2,OPD
11982920012196,6402705,7/19/2024,2,OPD
11982920012926,2746559,11/18/2022,2,OPD
11982021651753,653839,11/26/2021,2,CNV
11982002131403,651985,11/26/2021,2,CNV
11982003833676,649205,11/26/2021,2,CNV
11982920008201,4241107,7/26/2023,2,OPD
11982920082653,3240675,2/16/2023,2,OPD
11982920008171,4240743,7/26/2023,2,OPD
11982020065120,651986,11/26/2021,2,CNV
11982920004656,2746074,11/18/2022,2,OPD
11982920047587,3240860,2/16/2023,2,OPD
11982910038179,4736353,10/11/2023,2,OPD
11982920050230,6401429,7/19/2024,2,OPD
11982021402371,662682,11/26/2021,2,CNV
11982920072661,4736100,10/11/2023,2,OPD
11982920059097,4736595,10/11/2023,2,OPD
11982920003549,4240277,7/26/2023,2,OPD
11982021805771,654956,11/26/2021,2,CNV
11982920050232,4243083,7/26/2023,2,OPD
11982021685447,664871,11/26/2021,2,CNV
11982920077015,6402354,7/19/2024,2,OPD
11982920034687,2746278,11/18/2022,2,OPD
11982920035654,6401987,7/19/2024,2,OPD
11982920015772,6401308,7/19/2024,2,OPD
11982920011497,2746453,11/18/2022,2,OPD
11982021658089,660365,11/26/2021,2,CNV
11982920002055,4240585,7/26/2023,2,OPD
11982920014681,4243008,7/26/2023,2,OPD
11982920045222,3799027,5/19/2023,2,OPD
11982920040029,4736307,10/11/2023,2,OPD
11982020428492,660261,11/26/2021,2,CNV
11982021506676,665405,11/26/2021,2,CNV
11982920058682,4736752,10/11/2023,2,OPD
11982011197312,653446,11/26/2021,2,CNV
11982002371413,655514,11/26/2021,2,CNV
11982001845045,650641,11/26/2021,2,CNV
11982001598701,649815,11/26/2021,2,CNV
11982021683012,655142,11/26/2021,2,CNV
11982021731993,676172,11/26/2021,2,CNV
11982920011409,4241501,7/26/2023,2,OPD
11982920076299,3364369,3/8/2023,2,OPD
11982920009927,6402825,7/19/2024,2,OPD
11982920062732,3241054,2/16/2023,2,OPD
11982920006886,4242860,7/26/2023,2,OPD
11982920063222,3364468,3/8/2023,2,OPD
11982920025430,4242542,7/26/2023,2,OPD
11982920055967,4241706,7/26/2023,2,OPD
11982920044629,3364916,3/8/2023,2,OPD
11982920054404,6401685,7/19/2024,2,OPD
11982920036934,6402999,7/19/2024,2,OPD
11982010090914,659034,11/26/2021,2,CNV
11982920012532,6402669,7/19/2024,2,OPD
11982001612569,654635,11/26/2021,2,CNV
11982011110117,661899,11/26/2021,2,CNV
11982920024421,3365659,3/8/2023,2,OPD
11982920046696,3364331,3/8/2023,2,OPD
11982022287607,661034,11/26/2021,2,CNV
11982011194632,655224,11/26/2021,2,CNV
11982022019372,669308,11/26/2021,2,CNV
11982920073231,2747370,11/18/2022,2,OPD
11982920007763,4243219,7/26/2023,2,OPD
11982000921805,648222,11/26/2021,2,CNV
11982010044846,652800,11/26/2021,2,CNV
11982920062963,3364042,3/8/2023,2,OPD
11982920068147,4736562,10/11/2023,2,OPD
11982910038181,2747203,11/18/2022,2,OPD
11982920007757,4242519,7/26/2023,2,OPD
11982920008724,6402262,7/19/2024,2,OPD
11982021926528,663899,11/26/2021,2,CNV
11982920035045,2746616,11/18/2022,2,OPD
11982920035836,6401873,7/19/2024,2,OPD
11982910033725,1223052,3/4/2022,2,OPD
11982920049215,2746751,11/18/2022,2,OPD
11982920053541,3240981,2/16/2023,2,OPD
11982005014861,656720,11/26/2021,2,CNV
11982920004878,4240877,7/26/2023,2,OPD
11982920008229,4242400,7/26/2023,2,OPD
11982920040090,2745112,11/18/2022,2,OPD
11982920002963,2744467,11/18/2022,2,OPD
11982910038622,6400208,7/19/2024,2,OPD
11982920007032,4240216,7/26/2023,2,OPD
11982002296941,654610,11/26/2021,2,CNV
11982020173197,651551,11/26/2021,2,CNV
11982021334160,647882,11/26/2021,2,CNV
11982920064725,6402896,7/19/2024,2,OPD
11982021938432,657026,11/26/2021,2,CNV
11982022296202,663695,11/26/2021,2,CNV
11982920049344,3647472,4/24/2023,2,OPD
11982010889554,657358,11/26/2021,2,CNV
11982920008362,4240417,7/26/2023,2,OPD
11982000301719,647627,11/26/2021,2,CNV
11982020304024,662552,11/26/2021,2,CNV
11982920022210,4242254,7/26/2023,2,OPD
11982011224983,665265,11/26/2021,2,CNV
11982920033141,4240574,7/26/2023,2,OPD
11982010067664,658294,11/26/2021,2,CNV
11982920067815,3647382,4/24/2023,2,OPD
11982010645865,663073,11/26/2021,2,CNV
11982920019288,4241229,7/26/2023,2,OPD
11982920006817,4241323,7/26/2023,2,OPD
11982920009105,6402648,7/19/2024,2,OPD
11982920009708,4242582,7/26/2023,2,OPD
11982920025912,3364901,3/8/2023,2,OPD
11982000445888,647751,11/26/2021,2,CNV
11982920009367,4241099,7/26/2023,2,OPD
11982920076008,3363979,3/8/2023,2,OPD
11982005033614,648943,11/26/2021,2,CNV
11982920046824,3240579,2/16/2023,2,OPD
11982010030043,659610,11/26/2021,2,CNV
11982022315861,648905,11/26/2021,2,CNV
11982920041440,4240252,7/26/2023,2,OPD
11982920037013,4242261,7/26/2023,2,OPD
11982920037009,4243019,7/26/2023,2,OPD
11982920013872,6402812,7/19/2024,2,OPD
11982022264846,654603,11/26/2021,2,CNV
11982002582670,648414,11/26/2021,2,CNV
11982021306408,651827,11/26/2021,2,CNV
11982920002335,2744262,11/18/2022,2,OPD
11982920054604,3364889,3/8/2023,2,OPD
11982920015832,2745296,11/18/2022,2,OPD
11982010098917,658520,11/26/2021,2,CNV
26098031410560,662985,11/26/2021,2,CNV
11982920074394,3363785,3/8/2023,2,OPD
11982920047136,6400887,7/19/2024,2,OPD
11982010518690,665193,11/26/2021,2,CNV
11982011193121,656130,11/26/2021,2,CNV
11982020141160,648493,11/26/2021,2,CNV
11982010127328,657513,11/26/2021,2,CNV
11982011138050,656709,11/26/2021,2,CNV
11982011132707,649309,11/26/2021,2,CNV
11982001938535,651070,11/26/2021,2,CNV
11982920006748,4242215,7/26/2023,2,OPD
11982003812506,656262,11/26/2021,2,CNV
11982920012164,6402142,7/19/2024,2,OPD
11982021460528,655215,11/26/2021,2,CNV
11982920075974,1369828,4/2/2022,2,OPD
11982920055412,3364053,3/8/2023,2,OPD
11982920083399,3964784,6/15/2023,2,OPD
11982920074980,3365389,3/8/2023,2,OPD
11982920008510,6401050,7/19/2024,2,OPD
11982920009294,6402340,7/19/2024,2,OPD
11982020069767,666380,11/26/2021,2,CNV
11982002397459,655282,11/26/2021,2,CNV
11982920034120,3240808,2/16/2023,2,OPD
11982920028261,6401284,7/19/2024,2,OPD
11982910029303,2744712,11/18/2022,2,OPD
11982011186232,661325,11/26/2021,2,CNV
11982920008511,6403528,7/19/2024,2,OPD
11982921911383,6772473,9/10/2024,2,OPD
11982920028604,4736537,10/11/2023,2,OPD
11982920011024,6401639,7/19/2024,2,OPD
11982008026219,654325,11/26/2021,2,CNV
11982020449647,652763,11/26/2021,2,CNV
11982920041332,3365143,3/8/2023,2,OPD
11982920066251,2747422,11/18/2022,2,OPD
11982920009379,2746329,11/18/2022,2,OPD
11982920008172,4242463,7/26/2023,2,OPD
11982920041658,6401015,7/19/2024,2,OPD
11982920056282,2746966,11/18/2022,2,OPD
11982920056139,6400263,7/19/2024,2,OPD
11982920013145,6402282,7/19/2024,2,OPD
11982920074665,3364935,3/8/2023,2,OPD
11982920074715,3363817,3/8/2023,2,OPD
11982011188949,661822,11/26/2021,2,CNV
11982920016139,6401980,7/19/2024,2,OPD
11982920002420,2745650,11/18/2022,2,OPD
11982920083730,4736876,10/11/2023,2,OPD
11982920083729,4736793,10/11/2023,2,OPD
11982020395147,651979,11/26/2021,2,CNV
11982002289748,655628,11/26/2021,2,CNV
11982920055003,4241792,7/26/2023,2,OPD
11982920015800,6400363,7/19/2024,2,OPD
11982920002962,2745308,11/18/2022,2,OPD
11982022449991,647592,11/26/2021,2,CNV
11982020463861,653772,11/26/2021,2,CNV
11982022453472,647851,11/26/2021,2,CNV
11982920055107,2746833,11/18/2022,2,OPD
11982010049258,659329,11/26/2021,2,CNV
11982910039088,2744472,11/18/2022,2,OPD
11982920009309,6403701,7/19/2024,2,OPD
11982920072597,2747421,11/18/2022,2,OPD
11982920004653,2745897,11/18/2022,2,OPD
11982920079584,4736343,10/11/2023,2,OPD
11982920079648,4736007,10/11/2023,2,OPD
11982910038329,2747208,11/18/2022,2,OPD
11982920008814,6400271,7/19/2024,2,OPD
11982920014227,6403166,7/19/2024,2,OPD
11982920079990,4736051,10/11/2023,2,OPD
11982920079759,6403647,7/19/2024,2,OPD
11982021522020,674306,11/26/2021,2,CNV
11982920004849,2745297,11/18/2022,2,OPD
11982920013610,6400397,7/19/2024,2,OPD
11982003891062,661135,11/26/2021,2,CNV
11982003789167,648971,11/26/2021,2,CNV
11982920044563,6403488,7/19/2024,2,OPD
11982021870601,648860,11/26/2021,2,CNV
11982002031603,651447,11/26/2021,2,CNV
11982021712589,675895,11/26/2021,2,CNV
11982920082437,6400386,7/19/2024,2,OPD
11982920003476,2746054,11/18/2022,2,OPD
11982010437321,662041,11/26/2021,2,CNV
11982020068124,655942,11/26/2021,2,CNV
11982010365514,662636,11/26/2021,2,CNV
11982920046551,4736751,10/11/2023,2,OPD
11982920040203,4240993,7/26/2023,2,OPD
11982011293640,663508,11/26/2021,2,CNV
11982920073794,2747545,11/18/2022,2,OPD
11982920037419,4243223,7/26/2023,2,OPD
11982021804188,648788,11/26/2021,2,CNV
11982010555247,664723,11/26/2021,2,CNV
11982920013318,6403672,7/19/2024,2,OPD
11982920013319,6403681,7/19/2024,2,OPD
11982920023940,3365860,3/8/2023,2,OPD
11982920002520,4242657,7/26/2023,2,OPD
11982002113963,651841,11/26/2021,2,CNV
11982002419360,652910,11/26/2021,2,CNV
11982920048502,2744683,11/18/2022,2,OPD
11982920008166,4240522,7/26/2023,2,OPD
11982920075870,3364568,3/8/2023,2,OPD
11982920000517,4240929,7/26/2023,2,OPD
11982910023850,4241964,7/26/2023,2,OPD
11982920034312,6402349,7/19/2024,2,OPD
11982920076862,3364679,3/8/2023,2,OPD
11982920001633,2746308,11/18/2022,2,OPD
11982920004152,2745885,11/18/2022,2,OPD
11982920048555,3240908,2/16/2023,2,OPD
11982920047808,4241092,7/26/2023,2,OPD
11982020595522,650309,11/26/2021,2,CNV
11982920015566,6402324,7/19/2024,2,OPD
11982920073132,3798991,5/19/2023,2,OPD
11982920001994,1954381,7/15/2022,2,OPD
11982920014093,6401262,7/19/2024,2,OPD
11982010669139,658923,11/26/2021,2,CNV
11982920080216,6403160,7/19/2024,2,OPD
11982001563911,654856,11/26/2021,2,CNV
11982920007015,4241170,7/26/2023,2,OPD
11982020290496,650572,11/26/2021,2,CNV
11982920009160,4241893,7/26/2023,2,OPD
11982920002941,4243290,7/26/2023,2,OPD
11982920044217,3647496,4/24/2023,2,OPD
11982920013093,6400870,7/19/2024,2,OPD
11982002587539,655072,11/26/2021,2,CNV
11982021744459,651909,11/26/2021,2,CNV
11982920015939,4241835,7/26/2023,2,OPD
11982920052943,3241020,2/16/2023,2,OPD
11982005011974,656674,11/26/2021,2,CNV
11982920005040,2745415,11/18/2022,2,OPD
11982920002091,2744777,11/18/2022,2,OPD
11982920076463,3365730,3/8/2023,2,OPD
11982920076427,6401701,7/19/2024,2,OPD
11982920003111,2745731,11/18/2022,2,OPD
11982920020333,4240664,7/26/2023,2,OPD
11982920076485,3364465,3/8/2023,2,OPD
11982920060020,2747403,11/18/2022,2,OPD
11982920039785,4242312,7/26/2023,2,OPD
11982920068433,4736298,10/11/2023,2,OPD
11982002484513,653131,11/26/2021,2,CNV
11982020098840,658883,11/26/2021,2,CNV
11982010110894,657431,11/26/2021,2,CNV
11982000813952,648060,11/26/2021,2,CNV
11982021619479,649289,11/26/2021,2,CNV
11982920006758,4240997,7/26/2023,2,OPD
11982920069364,1268514,3/14/2022,2,OPD
11982920001634,2746512,11/18/2022,2,OPD
11982010397780,662712,11/26/2021,2,CNV
11982010397798,655425,11/26/2021,2,CNV
11982011295819,663300,11/26/2021,2,CNV
11982920011977,6400355,7/19/2024,2,OPD
11982920001638,2746378,11/18/2022,2,OPD
11982920074862,1202868,2/28/2022,2,OPD
11982010045017,656079,11/26/2021,2,CNV
11982920077295,6401687,7/19/2024,2,OPD
11982920074865,1202869,2/28/2022,2,OPD
11982920010859,4240378,7/26/2023,2,OPD
11982920074853,1159550,2/18/2022,2,OPD
11982920056629,4241057,7/26/2023,2,OPD
11982920072243,2895819,12/16/2022,2,OPD
11982920081363,6403084,7/19/2024,2,OPD
11982920042357,6400977,7/19/2024,2,OPD
11982920055743,4242562,7/26/2023,2,OPD
11982920042298,4240878,7/26/2023,2,OPD
11982920052390,3241213,2/16/2023,2,OPD
11982920036675,6401988,7/19/2024,2,OPD
11982920019596,6400808,7/19/2024,2,OPD
11982001567656,649725,11/26/2021,2,CNV
11982002306708,654780,11/26/2021,2,CNV
11982920010612,4240539,7/26/2023,2,OPD
11982920020899,3365780,3/8/2023,2,OPD
11982920029932,3240768,2/16/2023,2,OPD
11982920007692,4240234,7/26/2023,2,OPD
11982920045555,3241131,2/16/2023,2,OPD
11982920024180,3240561,2/16/2023,2,OPD
11982920003803,4242208,7/26/2023,2,OPD
11982920035912,3240998,2/16/2023,2,OPD
11982920009805,4242831,7/26/2023,2,OPD
11982920055686,6402342,7/19/2024,2,OPD
11982920060221,4735695,10/11/2023,2,OPD
11982920014191,6401019,7/19/2024,2,OPD
11982920060254,4736357,10/11/2023,2,OPD
11982920084425,4735711,10/11/2023,2,OPD
11982920002017,2746857,11/18/2022,2,OPD
11982920036279,4240822,7/26/2023,2,OPD
11982020060238,666940,11/26/2021,2,CNV
11982920010478,6402436,7/19/2024,2,OPD
11982920005249,4242381,7/26/2023,2,OPD
11982021702994,654822,11/26/2021,2,CNV
11982920064703,4735765,10/11/2023,2,OPD
11982920005026,4241033,7/26/2023,2,OPD
11982005038266,656869,11/26/2021,2,CNV
11982008015261,652726,11/26/2021,2,CNV
11982002514301,655240,11/26/2021,2,CNV
11982020397101,665803,11/26/2021,2,CNV
11982920055021,3799031,5/19/2023,2,OPD
11982920070120,3799064,5/19/2023,2,OPD
11982920041477,6402080,7/19/2024,2,OPD
11982010389639,663019,11/26/2021,2,CNV
11982920041653,4243024,7/26/2023,2,OPD
11982020401788,652065,11/26/2021,2,CNV
11982920007977,4242574,7/26/2023,2,OPD
11982920001843,2744862,11/18/2022,2,OPD
11982021517020,674613,11/26/2021,2,CNV
11982002686653,654020,11/26/2021,2,CNV
11982920019522,6400738,7/19/2024,2,OPD
11982022287581,663777,11/26/2021,2,CNV
11982920075287,4243221,7/26/2023,2,OPD
11982002332134,655205,11/26/2021,2,CNV
11982920037955,2744581,11/18/2022,2,OPD
11982010233878,661887,11/26/2021,2,CNV
11982010382063,661392,11/26/2021,2,CNV
11982910038665,2746661,11/18/2022,2,OPD
11982920047463,4242391,7/26/2023,2,OPD
11982010498109,663858,11/26/2021,2,CNV
11982920002062,2747110,11/18/2022,2,OPD
11982920051409,6402592,7/19/2024,2,OPD
11982920051460,2744145,11/18/2022,2,OPD
11982920044193,2744647,11/18/2022,2,OPD
11982920008114,4242907,7/26/2023,2,OPD
11982920012953,6401697,7/19/2024,2,OPD
11982920038345,2744684,11/18/2022,2,OPD
11982920056287,3364142,3/8/2023,2,OPD
11982920009173,2746361,11/18/2022,2,OPD
11982920043660,3240844,2/16/2023,2,OPD
11982920043662,3241159,2/16/2023,2,OPD
11982999109306,2746072,11/18/2022,2,OPD
11982001380837,649181,11/26/2021,2,CNV
11982011108764,660667,11/26/2021,2,CNV
11982920067843,4735709,10/11/2023,2,OPD
11982920053990,2746400,11/18/2022,2,OPD
11982920000571,4240301,7/26/2023,2,OPD
11982022341172,671546,11/26/2021,2,CNV
11982021632811,663274,11/26/2021,2,CNV
11982920002663,4241342,7/26/2023,2,OPD
11982920015017,3365670,3/8/2023,2,OPD
11982011103856,654512,11/26/2021,2,CNV
11982920062581,3364736,3/8/2023,2,OPD
11982022418566,650210,11/26/2021,2,CNV
11982021856279,659184,11/26/2021,2,CNV
11982020478323,652037,11/26/2021,2,CNV
11982020005423,650757,11/26/2021,2,CNV
11982920049947,3365571,3/8/2023,2,OPD
11982010679732,658722,11/26/2021,2,CNV
11982920003650,4241927,7/26/2023,2,OPD
11982920049946,3364958,3/8/2023,2,OPD
11982920002904,4240302,7/26/2023,2,OPD
11982920017603,6401692,7/19/2024,2,OPD
11982920011991,6400490,7/19/2024,2,OPD
11982920008647,6401246,7/19/2024,2,OPD
11982920003298,2745493,11/18/2022,2,OPD
11982920007600,4242620,7/26/2023,2,OPD
11982920003479,2745880,11/18/2022,2,OPD
11982021506866,669088,11/26/2021,2,CNV
11982920029358,3241031,2/16/2023,2,OPD
11982999109681,2745902,11/18/2022,2,OPD
11982920007328,4240968,7/26/2023,2,OPD
11982910032421,3241290,2/16/2023,2,OPD
11982920006907,4240515,7/26/2023,2,OPD
11982920002470,2747049,11/18/2022,2,OPD
11982020162729,667641,11/26/2021,2,CNV
11982920070169,2747369,11/18/2022,2,OPD
11982020404550,651972,11/26/2021,2,CNV
11982920035751,6401688,7/19/2024,2,OPD
11982011265069,659162,11/26/2021,2,CNV
11982022146316,665544,11/26/2021,2,CNV
11982920026332,2745911,11/18/2022,2,OPD
11982920005355,2744686,11/18/2022,2,OPD
11982920034307,4735776,10/11/2023,2,OPD
11982920001036,1952999,7/15/2022,2,OPD
11982920008513,3365320,3/8/2023,2,OPD
11982021806167,657562,11/26/2021,2,CNV
11982920035878,6402600,7/19/2024,2,OPD
11982920008369,4240904,7/26/2023,2,OPD
11982920056655,3363862,3/8/2023,2,OPD
11982920069475,3363851,3/8/2023,2,OPD
11982010718373,658280,11/26/2021,2,CNV
11982010861876,650769,11/26/2021,2,CNV
11982003878960,648086,11/26/2021,2,CNV
11982920008202,4242369,7/26/2023,2,OPD
11982920007314,4241357,7/26/2023,2,OPD
11982999108630,2745542,11/18/2022,2,OPD
11982920008375,6400627,7/19/2024,2,OPD
21980005219322,660901,11/26/2021,2,CNV
11982021512765,655166,11/26/2021,2,CNV
11982020545360,658491,11/26/2021,2,CNV
11982001463948,649415,11/26/2021,2,CNV
11982010334205,647928,11/26/2021,2,CNV
11982920000356,2745688,11/18/2022,2,OPD
11982920052721,3364860,3/8/2023,2,OPD
11982920074871,3365573,3/8/2023,2,OPD
11982010884209,660044,11/26/2021,2,CNV
11982920005202,2747036,11/18/2022,2,OPD
11982920074628,3365337,3/8/2023,2,OPD
11982022311167,647966,11/26/2021,2,CNV
11982920024989,4242536,7/26/2023,2,OPD
11982021940057,667349,11/26/2021,2,CNV
11982920027355,6401812,7/19/2024,2,OPD
11982002323786,652677,11/26/2021,2,CNV
11982021418120,674030,11/26/2021,2,CNV
11982920014759,4242890,7/26/2023,2,OPD
11982920006873,4240521,7/26/2023,2,OPD
11982020334344,649814,11/26/2021,2,CNV
11982920002855,2745966,11/18/2022,2,OPD
11982021649682,675253,11/26/2021,2,CNV
11982011069578,666156,11/26/2021,2,CNV
11982022314203,663598,11/26/2021,2,CNV
11982920004550,4240071,7/26/2023,2,OPD
11982920087606,6402502,7/19/2024,2,OPD
11982920069138,3364621,3/8/2023,2,OPD
11982920079586,3364985,3/8/2023,2,OPD
11982920008784,4243084,7/26/2023,2,OPD
11982011225782,665253,11/26/2021,2,CNV
11982021690298,650513,11/26/2021,2,CNV
11982920079334,3364303,3/8/2023,2,OPD
11982002309439,654770,11/26/2021,2,CNV
11982011222672,665443,11/26/2021,2,CNV
11982010054001,659425,11/26/2021,2,CNV
11982920002866,2746126,11/18/2022,2,OPD
11982001623848,649880,11/26/2021,2,CNV
11982920046417,3241168,2/16/2023,2,OPD
11982010135701,654870,11/26/2021,2,CNV
11982010603286,653539,11/26/2021,2,CNV
11982001135447,648625,11/26/2021,2,CNV
11982000733275,647939,11/26/2021,2,CNV
11982021495581,659240,11/26/2021,2,CNV
11982920040809,3364952,3/8/2023,2,OPD
11982010880082,664371,11/26/2021,2,CNV
11982010339535,657651,11/26/2021,2,CNV
11982020208498,666178,11/26/2021,2,CNV
11982920060424,3365877,3/8/2023,2,OPD
11982920068144,4736714,10/11/2023,2,OPD
11982920043059,3365022,3/8/2023,2,OPD
11982920066740,4736578,10/11/2023,2,OPD
11982021267733,662438,11/26/2021,2,CNV
11982920015381,4241360,7/26/2023,2,OPD
11982022241596,668036,11/26/2021,2,CNV
11982920005816,4241933,7/26/2023,2,OPD
11982920035739,6401466,7/19/2024,2,OPD
11982011079015,654261,11/26/2021,2,CNV
11982021416389,674059,11/26/2021,2,CNV
11982920050311,4240279,7/26/2023,2,OPD
11982920002557,2745681,11/18/2022,2,OPD
11982011071871,667077,11/26/2021,2,CNV
11982021421686,652549,11/26/2021,2,CNV
11982021621251,660855,11/26/2021,2,CNV
11982020520280,672387,11/26/2021,2,CNV
22395001891595,666757,11/26/2021,2,CNV
11982000122842,647439,11/26/2021,2,CNV
11982011261290,655065,11/26/2021,2,CNV
11982005014259,656715,11/26/2021,2,CNV
11982011226798,657961,11/26/2021,2,CNV
11982920072973,2747346,11/18/2022,2,OPD
11982920014713,6402453,7/19/2024,2,OPD
11982920006973,4240480,7/26/2023,2,OPD
11982010367494,655014,11/26/2021,2,CNV
11982920080866,2895811,12/16/2022,2,OPD
11982920030303,4241980,7/26/2023,2,OPD
11982920001715,2745594,11/18/2022,2,OPD
11982002021984,651405,11/26/2021,2,CNV
11982002649396,653908,11/26/2021,2,CNV
11982021382300,667172,11/26/2021,2,CNV
11982920003058,2746956,11/18/2022,2,OPD
11982920001678,2746574,11/18/2022,2,OPD
11982920014089,6401075,7/19/2024,2,OPD
11982920026040,2744985,11/18/2022,2,OPD
11982920064252,3647419,4/24/2023,2,OPD
11982920064253,3363924,3/8/2023,2,OPD
11982920064254,3363925,3/8/2023,2,OPD
11982002515399,649703,11/26/2021,2,CNV
11982010392724,663592,11/26/2021,2,CNV
11982920072915,3364523,3/8/2023,2,OPD
11982021757816,661004,11/26/2021,2,CNV
11982021753302,657162,11/26/2021,2,CNV
11982022050179,652767,11/26/2021,2,CNV
11982000365599,647680,11/26/2021,2,CNV
11982920001886,2744376,11/18/2022,2,OPD
11982021675604,658103,11/26/2021,2,CNV
11982920075074,3424189,3/17/2023,2,OPD
11982920007859,4242089,7/26/2023,2,OPD
11982920022602,3365565,3/8/2023,2,OPD
11982020155764,667297,11/26/2021,2,CNV
11982010886972,657230,11/26/2021,2,CNV
11982920073868,4736324,10/11/2023,2,OPD
11982011103567,659712,11/26/2021,2,CNV
11982920014135,4240562,7/26/2023,2,OPD
11982920018007,3964794,6/15/2023,2,OPD
11982010201347,659805,11/26/2021,2,CNV
11982920013728,6400663,7/19/2024,2,OPD
11982010201354,659806,11/26/2021,2,CNV
11982920009370,4242529,7/26/2023,2,OPD
11982920008376,4241226,7/26/2023,2,OPD
11982020107849,666973,11/26/2021,2,CNV
11982920058392,4736375,10/11/2023,2,OPD
11982920060745,1369742,4/2/2022,2,OPD
11982003853799,656517,11/26/2021,2,CNV
11982021757709,665085,11/26/2021,2,CNV
11982000141883,647454,11/26/2021,2,CNV
11982920041943,4243087,7/26/2023,2,OPD
11982920002560,2745766,11/18/2022,2,OPD
11982920012019,6401325,7/19/2024,2,OPD
11982920080761,4735729,10/11/2023,2,OPD
11982920001891,2744215,11/18/2022,2,OPD
11982022015628,649708,11/26/2021,2,CNV
11982000444873,647750,11/26/2021,2,CNV
11982021507187,649481,11/26/2021,2,CNV
11982910037722,4243217,7/26/2023,2,OPD
11982011165202,649540,11/26/2021,2,CNV
11982920004155,2745847,11/18/2022,2,OPD
11982005027442,649940,11/26/2021,2,CNV
11982920020290,3365827,3/8/2023,2,OPD
11982010486005,651727,11/26/2021,2,CNV
11982010872782,648678,11/26/2021,2,CNV
11982920064614,3364474,3/8/2023,2,OPD
11982920072344,3365848,3/8/2023,2,OPD
11982010537096,664549,11/26/2021,2,CNV
11982920002761,2744209,11/18/2022,2,OPD
11982920008668,4241688,7/26/2023,2,OPD
